epoch,train_energy_rmse,test_energy_rmse,train_force_rmse,test_force_rmse,learning_rates,epoch_times
59,0.1373238456677738,0.14867835559803086,nan,nan,nan,nan
60,0.1376065304846375,0.1598943039822556,nan,nan,nan,nan
61,0.13103861364554054,0.15312681839653106,nan,nan,nan,nan
62,0.12568474732274162,0.1522259736364559,nan,nan,nan,nan
63,0.13423884687227378,0.15170541716711047,nan,nan,nan,nan
64,0.1264977281372522,0.16131280941537526,nan,nan,nan,nan
65,0.13236024121637208,0.17843528006645587,nan,nan,nan,nan
66,0.13104731884487913,0.14921942778426214,nan,nan,nan,nan
67,0.16294534291633136,0.14089151973319064,nan,nan,nan,nan
68,0.1273768686125563,0.15600678787692154,nan,nan,nan,nan
69,0.11645644665441142,0.1874512759458343,nan,nan,nan,nan
70,0.1346322472792911,0.1740680865590064,nan,nan,nan,nan
71,0.12109542506251769,0.15861525172692315,nan,nan,nan,nan
72,0.12479620825022941,0.16465417408222605,nan,nan,nan,nan
73,0.1208047824469306,0.16227548754075818,nan,nan,nan,nan
74,0.11536301880631897,0.15898597487294816,nan,nan,nan,nan
75,0.1166280261846165,0.18663815801590977,nan,nan,nan,nan
76,0.12033987375274839,0.18762872479721618,nan,nan,nan,nan
77,0.11018811962633568,0.17797519451790655,nan,nan,nan,nan
78,0.12012732491151916,0.16999440330206506,nan,nan,nan,nan
79,0.11292479217902725,0.18401403728867383,nan,nan,nan,nan
80,0.10980887995052693,0.1884743418739325,nan,nan,nan,nan
81,0.14342360162662854,0.18965632730728657,nan,nan,nan,nan
82,0.10657573408559332,0.17888473104433414,nan,nan,nan,nan
83,0.11670997588767602,0.18685226401561794,nan,nan,nan,nan
84,0.10751776326487147,0.18386412325611987,nan,nan,nan,nan
85,0.12019529389902817,0.19083304782097285,nan,nan,nan,nan
86,0.10916962764660883,0.17243153612669115,nan,nan,nan,nan
87,0.13915461099322196,0.19976774118986038,nan,nan,nan,nan
88,0.10227925884863272,0.1823575040857974,nan,nan,nan,nan
89,0.10074577401432347,0.19030303128253226,nan,nan,nan,nan
90,0.11712151971485685,0.18934221893379347,nan,nan,nan,nan
91,0.1135719873380692,0.1790250230287093,nan,nan,nan,nan
92,0.1035013919734092,0.21958085879078354,nan,nan,nan,nan
93,0.10423260452863836,0.18527267925755062,nan,nan,nan,nan
94,0.1053262682367494,0.18564395893553115,nan,nan,nan,nan
95,0.1029941329559961,0.21743321783930056,nan,nan,nan,nan
96,0.10307464177001609,0.20476589842390186,nan,nan,nan,nan
97,0.09331823146382547,0.1904523623936388,nan,nan,nan,nan
98,0.0989948792947114,0.1820111146349551,nan,nan,nan,nan
99,0.1238526830769274,0.21808205161343777,nan,nan,nan,nan
100,0.10961084847104974,0.21044053185033337,nan,nan,nan,nan
101,0.10131515050285847,0.1819871817052793,nan,nan,nan,nan
102,0.09663627143831485,0.20618343025021568,nan,nan,nan,nan
103,0.09528754027344591,0.1980720648146224,nan,nan,nan,nan
104,0.09082458919185085,0.1956382190408638,nan,nan,nan,nan
105,0.09025862533683351,0.1989443419799427,nan,nan,nan,nan
106,0.09019470643955473,0.2171995948239528,nan,nan,nan,nan
107,0.1029287776397749,0.21574399138133007,nan,nan,nan,nan
108,0.09141140870230272,0.19613839147454382,nan,nan,nan,nan
109,0.08528222297853766,0.21052607148361097,nan,nan,nan,nan
110,0.09060011160218216,0.20040997895057364,nan,nan,nan,nan
111,0.08408768761625011,0.2022814946777927,nan,nan,nan,nan
112,0.0904480146638258,0.2156846390307748,nan,nan,nan,nan
113,0.08797417954964862,0.19843507729046306,nan,nan,nan,nan
114,0.08767206491020656,0.2140646595113352,nan,nan,nan,nan
115,0.0909438651770476,0.2051282954027916,nan,nan,nan,nan
116,0.0818055162981924,0.22289544626722602,nan,nan,nan,nan
117,0.08567368720180736,0.221320941359043,nan,nan,nan,nan
118,0.08273885627038316,0.2076417125251836,nan,nan,nan,nan
119,0.08625063178689821,0.2053389589807271,nan,nan,nan,nan
120,0.07709595710818162,0.23847247286933085,nan,nan,nan,nan
121,0.09235685766015536,0.22323954115669176,nan,nan,nan,nan
122,0.11161578086474915,0.22564234685247456,nan,nan,nan,nan
123,0.08288631529335289,0.23112956815452732,nan,nan,nan,nan
124,0.07804319236751492,0.21038150471782352,nan,nan,nan,nan
125,0.07712885747606887,0.2294208587340627,nan,nan,nan,nan
126,0.07490681912192362,0.22223379143133365,nan,nan,nan,nan
127,0.07140499412638855,0.20633380031651313,nan,nan,nan,nan
128,0.07851641926035412,0.2429445357343793,nan,nan,nan,nan
129,0.07403802070378115,0.22822274203384046,nan,nan,nan,nan
130,0.07552306335226108,0.20812064655879295,nan,nan,nan,nan
131,0.09770577313544941,0.25990718802183244,nan,nan,nan,nan
132,0.09983235537348104,0.214069702884398,nan,nan,nan,nan
133,0.08333439214556082,0.19136838682967147,nan,nan,nan,nan
134,0.07706978615457635,0.23116991100427664,nan,nan,nan,nan
135,0.07142143093849738,0.23668448039275986,nan,nan,nan,nan
136,0.06971034458978756,0.22041420276533968,nan,nan,nan,nan
137,0.06345809050546579,0.22932067238654327,nan,nan,nan,nan
138,0.07378569767011314,0.22315436481475495,nan,nan,nan,nan
139,0.07578898353948307,0.20381994135760864,nan,nan,nan,nan
140,0.07846422724501298,0.24441343817218797,nan,nan,nan,nan
141,0.0630184232923286,0.20251692412749842,nan,nan,nan,nan
142,0.07789087115701697,0.24462717139682372,nan,nan,nan,nan
143,0.0677969121616375,0.23994535003545123,nan,nan,nan,nan
144,0.0632577355896272,0.21914582893907045,nan,nan,nan,nan
145,0.0646483375740176,0.22537995046512346,nan,nan,nan,nan
146,0.09120099087868304,0.2118283432041295,nan,nan,nan,nan
147,0.0633274071739801,0.20746194208881238,nan,nan,nan,nan
148,0.061001646230285346,0.22804498813581842,nan,nan,nan,nan
149,0.06123222738698967,0.22187547281559206,nan,nan,nan,nan
150,0.05949116155517873,0.22011811518233265,nan,nan,nan,nan
151,0.05679071308481094,0.25139036401189613,nan,nan,nan,nan
152,0.0815229414335379,0.2177740361814414,nan,nan,nan,nan
153,0.05657038706362283,0.22232872564493153,nan,nan,nan,nan
154,0.054819330679602915,0.24395292877672511,nan,nan,nan,nan
155,0.057206102114130096,0.22672804811712993,nan,nan,nan,nan
156,0.05477505840940631,0.22052475542604597,nan,nan,nan,nan
157,0.06811063957166397,0.2364243288503397,nan,nan,nan,nan
158,0.055725618676137886,0.22354409762457747,nan,nan,nan,nan
159,0.06083641566854163,0.21597131971803588,nan,nan,nan,nan
160,0.05322195806132309,0.23411748864537604,nan,nan,nan,nan
161,0.047843864957429136,0.23140839896934998,nan,nan,nan,nan
162,0.04803903694480193,0.22168097196558773,nan,nan,nan,nan
163,0.04946063717908629,0.22293835546333127,nan,nan,nan,nan
164,0.05108562047869464,0.23774946496507018,nan,nan,nan,nan
165,0.05038826440294773,0.2154208297906538,nan,nan,nan,nan
166,0.04711226783005566,0.22817920159579153,nan,nan,nan,nan
167,0.04466323779370538,0.21808193404625864,nan,nan,nan,nan
168,0.04745282281420987,0.22436407589780408,nan,nan,nan,nan
169,0.049672365410288404,0.21727583509693363,nan,nan,nan,nan
170,0.04834121712072674,0.24511209754981475,nan,nan,nan,nan
171,0.04965089412500234,0.2007735233616094,nan,nan,nan,nan
172,0.046771641080631345,0.2270144772085034,nan,nan,nan,nan
173,0.0424247896796372,0.21863430551613722,nan,nan,nan,nan
174,0.04018356123270081,0.2164583843493089,nan,nan,nan,nan
175,0.04013548577191264,0.22904854121725587,nan,nan,nan,nan
176,0.042485284827289235,0.21925668271971313,nan,nan,nan,nan
177,0.04510143980849326,0.22791514538455684,nan,nan,nan,nan
178,0.039764425292749754,0.23002708809147362,nan,nan,nan,nan
179,0.05257498634830998,0.21724330479486376,nan,nan,nan,nan
180,0.039679893748068115,0.2180057519817053,nan,nan,nan,nan
181,0.03662140827165585,0.21576233178553364,nan,nan,nan,nan
182,0.04667817920287518,0.22633259447608425,nan,nan,nan,nan
183,0.03334927166801767,0.21383062102947262,nan,nan,nan,nan
184,0.03274513976692132,0.2296297714256175,nan,nan,nan,nan
185,0.03405755370839132,0.22229160526335712,nan,nan,nan,nan
186,0.03626352321453509,0.2308060172706946,nan,nan,nan,nan
187,0.046145145744407465,0.23428438387083222,nan,nan,nan,nan
188,0.03553234485232474,0.22161042835014785,nan,nan,nan,nan
189,0.032040799974213274,0.22144357345731508,nan,nan,nan,nan
190,0.03308693245304181,0.20657091003412095,nan,nan,nan,nan
191,0.03297902123733126,0.23667685794851162,nan,nan,nan,nan
192,0.028579633832497387,0.21952954071587258,nan,nan,nan,nan
193,0.029689640537744744,0.24448257537435916,nan,nan,nan,nan
194,0.03256272881661337,0.2237210452215849,nan,nan,nan,nan
195,0.03733218433726755,0.21818818077606864,nan,nan,nan,nan
196,0.03279957088712636,0.2342287565733349,nan,nan,nan,nan
197,0.03315161630917062,0.21614044041306776,nan,nan,nan,nan
198,0.0341333734543675,0.2492985716706455,nan,nan,nan,nan
199,0.033185078987546315,0.21069060312962112,nan,nan,nan,nan
200,0.03468786410346988,0.22932018031753876,nan,nan,nan,nan
201,0.032172841403718934,0.2313868309271649,nan,nan,nan,nan
202,0.03087125617089868,0.21603357745507606,nan,nan,nan,nan
203,0.03695636775441057,0.24821065787933277,nan,nan,nan,nan
204,0.03755042600075169,0.2218857514715821,nan,nan,nan,nan
205,0.029104567096526195,0.23849918923270144,nan,nan,nan,nan
206,0.025385725457019937,0.231044316971064,nan,nan,nan,nan
207,0.024364367292409157,0.22654522409542044,nan,nan,nan,nan
208,0.02271612953288827,0.23364570175230354,nan,nan,nan,nan
209,0.022738840318643292,0.23199497056322205,nan,nan,nan,nan
210,0.021598394414559303,0.22540586899690052,nan,nan,nan,nan
211,0.018883192292334802,0.22850802826152294,nan,nan,nan,nan
212,0.018466458912316554,0.22794952386504627,nan,nan,nan,nan
213,0.021617446017704937,0.23498428106776426,nan,nan,nan,nan
214,0.020762470039112597,0.2321206640708129,nan,nan,nan,nan
215,0.020590349544906246,0.23805726177480593,nan,nan,nan,nan
216,0.021334968259505455,0.23286065430685352,nan,nan,nan,nan
217,0.02437387173409697,0.22918001533992513,nan,nan,nan,nan
218,0.02008836865994511,0.24257541504594796,nan,nan,nan,nan
219,0.025312576656759157,0.22868407665405213,nan,nan,nan,nan
220,0.03047597024820541,0.24752616125865662,nan,nan,nan,nan
221,0.0276173398099235,0.22822886230719425,nan,nan,nan,nan
222,0.032237683380894604,0.2291252997213069,nan,nan,nan,nan
223,0.02250384948992592,0.2473787028860184,nan,nan,nan,nan
224,0.02855726727406589,0.25447526410416693,nan,nan,nan,nan
225,0.028541199156505208,0.22920151797286556,nan,nan,nan,nan
226,0.017950766900076975,0.2310473537337801,nan,nan,nan,nan
227,0.022732951810421127,0.2176583120159948,nan,nan,nan,nan
228,0.02052600334844992,0.2420884973473616,nan,nan,nan,nan
229,0.020231725009119007,0.2322209309007436,nan,nan,nan,nan
230,0.01967043923528284,0.23958349820410665,nan,nan,nan,nan
231,0.019499359280092093,0.23929996220243155,nan,nan,nan,nan
232,0.02031334433436028,0.2390420687081693,nan,nan,nan,nan
233,0.018282748533244568,0.24042137647869924,nan,nan,nan,nan
234,0.019676495056262157,0.237623838462488,nan,nan,nan,nan
235,0.02066351361297616,0.23644238437368947,nan,nan,nan,nan
236,0.021720857382416577,0.22416636139435206,nan,nan,nan,nan
237,0.017119958173802546,0.23830796385125202,nan,nan,nan,nan
238,0.015153588684947155,0.2361521542785488,nan,nan,nan,nan
239,0.02046415258409868,0.2318793805817201,nan,nan,nan,nan
240,0.014898622838215483,0.2426649419808779,nan,nan,nan,nan
241,0.01615231154297831,0.23736727637758456,nan,nan,nan,nan
242,0.017670240309673138,0.23570861976986937,nan,nan,nan,nan
243,0.01564115736166182,0.24884783136334182,nan,nan,nan,nan
244,0.018362557237443296,0.2339834984322892,nan,nan,nan,nan
245,0.0178532218638767,0.235765283924101,nan,nan,nan,nan
246,0.016136532390855635,0.23611277922948878,nan,nan,nan,nan
247,0.022408043480642497,0.2320923555793593,nan,nan,nan,nan
248,0.014409622083261792,0.2331717047722256,nan,nan,nan,nan
249,0.020597051977639134,0.22912778787294685,nan,nan,nan,nan
250,0.015641505320306788,0.24532646388131124,nan,nan,nan,nan
251,0.023144662632907202,0.2201332047084529,nan,nan,nan,nan
252,0.01967515446608493,0.23482293840677856,nan,nan,nan,nan
253,0.022009103870564706,0.22218612196906778,nan,nan,nan,nan
254,0.01772937960453121,0.24380018905031992,nan,nan,nan,nan
255,0.01899409000941768,0.2242078102798825,nan,nan,nan,nan
256,0.019173297044052504,0.2501812146848079,nan,nan,nan,nan
257,0.019002308519130644,0.2254455023839642,nan,nan,nan,nan
258,0.01838952976393223,0.24002689791060247,nan,nan,nan,nan
259,0.01607412798154249,0.23561212552616895,nan,nan,nan,nan
260,0.01606275098995409,0.23435583329258908,nan,nan,nan,nan
261,0.013882763110077499,0.22596990884577428,nan,nan,nan,nan
262,0.019316390375150847,0.2321834887897076,nan,nan,nan,nan
263,0.015430349758318394,0.2251641518286572,nan,nan,nan,nan
264,0.015575723950171141,0.25129923471771687,nan,nan,nan,nan
265,0.018013317846567303,0.218854371755154,nan,nan,nan,nan
266,0.020591776802036547,0.25623717758358805,nan,nan,nan,nan
267,0.025908746228921788,0.22387644054735148,nan,nan,nan,nan
268,0.026522870717755987,0.24704583479400763,nan,nan,nan,nan
269,0.015236534606403073,0.2341471348566949,nan,nan,nan,nan
270,0.014381709313874547,0.23588820648854975,nan,nan,nan,nan
271,0.01958173164790193,0.22106623162769778,nan,nan,nan,nan
272,0.016576438995088247,0.2373831947471396,nan,nan,nan,nan
273,0.013176502964472803,0.22516882329227303,nan,nan,nan,nan
274,0.01803260293461993,0.22907179011759163,nan,nan,nan,nan
275,0.01812388224312208,0.22315422644796484,nan,nan,nan,nan
276,0.016953360243048658,0.2428713355846988,nan,nan,nan,nan
277,0.020273143085372907,0.23052225251946531,nan,nan,nan,nan
278,0.019536920802680276,0.24148381878750314,nan,nan,nan,nan
279,0.016322819866679394,0.23619651341839545,nan,nan,nan,nan
280,0.017607865004121863,0.2311572146175406,nan,nan,nan,nan
281,0.015306351421563608,0.2354685471803208,nan,nan,nan,nan
282,0.02176763381878789,0.24121478690316694,nan,nan,nan,nan
283,0.019550736547626388,0.23936170428259926,nan,nan,nan,nan
284,0.018405971303156226,0.24039344257128822,nan,nan,nan,nan
285,0.022753417607156073,0.22971019993748393,nan,nan,nan,nan
286,0.014540764170313284,0.2341654157568722,nan,nan,nan,nan
287,0.013678162625413581,0.23834144301935764,nan,nan,nan,nan
288,0.012260324032343568,0.2363143523443591,nan,nan,nan,nan
289,0.011654488725704886,0.23355893302722677,nan,nan,nan,nan
290,0.013562590827672466,0.24072206225984752,nan,nan,nan,nan
291,0.013547718480358146,0.23583363789036618,nan,nan,nan,nan
292,0.014348062989862184,0.23552681368851264,nan,nan,nan,nan
293,0.014781898872920671,0.24945096102428552,nan,nan,nan,nan
294,0.015528118632781132,0.22762377444004753,nan,nan,nan,nan
295,0.015771025123077754,0.23564720882203863,nan,nan,nan,nan
296,0.014056068975759926,0.22643872120573288,nan,nan,nan,nan
297,0.014416065422228416,0.2407836626044944,nan,nan,nan,nan
298,0.01332499107787627,0.2437952616841082,nan,nan,nan,nan
299,0.012829309525765808,0.23280498820988216,nan,nan,nan,nan
300,0.021363294909814853,0.2592784317443692,nan,nan,nan,nan
301,0.02474362417455974,0.2304584281748658,nan,nan,nan,nan
302,0.030387179420556288,0.24786127602852634,nan,nan,nan,nan
303,0.025624867352236645,0.23291412638557113,nan,nan,nan,nan
304,0.02237119680080766,0.24108100047448724,nan,nan,nan,nan
305,0.016941328822853114,0.23151074937497443,nan,nan,nan,nan
306,0.025155138770873338,0.2412792145174139,nan,nan,nan,nan
307,0.018693990559869558,0.2291725966478594,nan,nan,nan,nan
308,0.017085255443374497,0.24861762948588448,nan,nan,nan,nan
309,0.016924552382598112,0.2251132415285383,nan,nan,nan,nan
310,0.019049561309223133,0.25984131629420815,nan,nan,nan,nan
311,0.02574183647987801,0.22764317706999065,nan,nan,nan,nan
312,0.020975053345410256,0.24843823497918086,nan,nan,nan,nan
313,0.02447952766095341,0.23209933968281427,nan,nan,nan,nan
314,0.023870693013496758,0.23493367466349682,nan,nan,nan,nan
315,0.02075308267321457,0.23666392221467167,nan,nan,nan,nan
316,0.023428542741791937,0.2420285761196258,nan,nan,nan,nan
317,0.018246700037376034,0.2354020520348456,nan,nan,nan,nan
318,0.015957181320799627,0.23956955363660282,nan,nan,nan,nan
319,0.012854033900918067,0.23191005159933842,nan,nan,nan,nan
320,0.01860823910061035,0.2451812913279257,nan,nan,nan,nan
321,0.016077352790121558,0.23039214144135417,nan,nan,nan,nan
322,0.01600077866916132,0.238638417180582,nan,nan,nan,nan
323,0.013704309916357746,0.23743746168541605,nan,nan,nan,nan
324,0.017494747933596635,0.22888833288908317,nan,nan,nan,nan
325,0.014498828774094566,0.24421701776219829,nan,nan,nan,nan
326,0.018195403973845246,0.22077672410841062,nan,nan,nan,nan
327,0.019367049795021695,0.23789599930148486,nan,nan,nan,nan
328,0.010922435406500865,0.23777169659080508,nan,nan,nan,nan
329,0.013683091767613575,0.23899887851213383,nan,nan,nan,nan
330,0.01230361403522732,0.24150049030329437,nan,nan,nan,nan
331,0.015383813281005571,0.23784261761645611,nan,nan,nan,nan
332,0.010894451563428388,0.2300722500383141,nan,nan,nan,nan
333,0.012013303485765365,0.2351115787439996,nan,nan,nan,nan
334,0.01211037580051936,0.24300470000508492,nan,nan,nan,nan
335,0.0119076372879812,0.23280330153441747,nan,nan,nan,nan
336,0.016092056516111557,0.2518838880108824,nan,nan,nan,nan
337,0.017603206836713032,0.22436578533460189,nan,nan,nan,nan
338,0.019893327453347542,0.2541996319232172,nan,nan,nan,nan
339,0.02036965054951791,0.23889654477919556,nan,nan,nan,nan
340,0.014786890142988568,0.25163073099976996,nan,nan,nan,nan
341,0.01639421219541807,0.23456558017687265,nan,nan,nan,nan
342,0.017376512984963895,0.2660862342571144,nan,nan,nan,nan
343,0.02232841326936829,0.23866647595618748,nan,nan,nan,nan
344,0.02752501163748323,0.2388787323840488,nan,nan,nan,nan
345,0.025103308752212578,0.24170458806514603,nan,nan,nan,nan
346,0.023586651942680788,0.2306647683556159,nan,nan,nan,nan
347,0.025356835659541888,0.24744875531952096,nan,nan,nan,nan
348,0.017747707618921103,0.22837716652189588,nan,nan,nan,nan
349,0.019324099482748037,0.24639047169166028,nan,nan,nan,nan
350,0.02441530421995074,0.229858766112186,nan,nan,nan,nan
351,0.024498730644857466,0.24186351415544965,nan,nan,nan,nan
352,0.01664939128487728,0.22053465499255673,nan,nan,nan,nan
353,0.020679232924861336,0.2504220536898663,nan,nan,nan,nan
354,0.01723388510322208,0.2309664835716294,nan,nan,nan,nan
355,0.01563938413769974,0.24948909272656508,nan,nan,nan,nan
356,0.01989980512666053,0.2381505872097982,nan,nan,nan,nan
357,0.021656092617577522,0.2434174023008726,nan,nan,nan,nan
358,0.012506513276160073,0.23492185447078787,nan,nan,nan,nan
359,0.01596638130167181,0.24327945060195014,nan,nan,nan,nan
360,0.015194519823675895,0.22829417563667345,nan,nan,nan,nan
361,0.015420641301412071,0.25363558974277195,nan,nan,nan,nan
362,0.01615160408752947,0.22893000867856325,nan,nan,nan,nan
363,0.014819680808469876,0.25940142084772694,nan,nan,nan,nan
364,0.02170068452186124,0.2405776326589014,nan,nan,nan,nan
365,0.016133850246446285,0.25030407770582896,nan,nan,nan,nan
366,0.013836418243008297,0.23718980910789142,nan,nan,nan,nan
367,0.015224591319340902,0.25492885381522595,nan,nan,nan,nan
368,0.015732159373555953,0.2328490556218538,nan,nan,nan,nan
369,0.017651576753029575,0.2639187159088846,nan,nan,nan,nan
370,0.023908710428281427,0.23687936374645913,nan,nan,nan,nan
371,0.02195639584837513,0.24296090296385386,nan,nan,nan,nan
372,0.022652221587810165,0.24666174937427812,nan,nan,nan,nan
373,0.017272742471156677,0.23319533862647318,nan,nan,nan,nan
374,0.015289251086665836,0.26125755180509974,nan,nan,nan,nan
375,0.019172783932933368,0.22985543438876732,nan,nan,nan,nan
376,0.021422894426299653,0.24561947851543006,nan,nan,nan,nan
377,0.02679610262634464,0.2542217193340524,nan,nan,nan,nan
378,0.022096029300000108,0.24207400316128452,nan,nan,nan,nan
379,0.01673412985910613,0.2482509720448745,nan,nan,nan,nan
380,0.016205598712266726,0.2500389697966399,nan,nan,nan,nan
381,0.014566281249908771,0.23717605080193963,nan,nan,nan,nan
382,0.016361864808369403,0.24568572854975113,nan,nan,nan,nan
383,0.01286334286740291,0.24742080032228483,nan,nan,nan,nan
384,0.013092274427277655,0.24082175646007015,nan,nan,nan,nan
385,0.013185046688612007,0.24253905365876693,nan,nan,nan,nan
386,0.01297032303183002,0.23588069424511332,nan,nan,nan,nan
387,0.010961896354809255,0.23624344044979773,nan,nan,nan,nan
388,0.01317252627130831,0.2558251699900962,nan,nan,nan,nan
389,0.019709564719021973,0.23692971153045314,nan,nan,nan,nan
390,0.02499224033726318,0.2415702331732932,nan,nan,nan,nan
391,0.016991693022555536,0.25047110437268916,nan,nan,nan,nan
392,0.012953141931275761,0.25146489524523497,nan,nan,nan,nan
393,0.012242012764851857,0.25172954835937356,nan,nan,nan,nan
394,0.010070868056982884,0.24123425523016268,nan,nan,nan,nan
395,0.00967835060173957,0.2458487406079203,nan,nan,nan,nan
396,0.012198058569705447,0.24806320907941232,nan,nan,nan,nan
397,0.014571899222445544,0.23983365365565648,nan,nan,nan,nan
398,0.017644256740610237,0.25641355575886815,nan,nan,nan,nan
399,0.012697584569179243,0.2395068258776458,nan,nan,nan,nan
400,0.013233247882199367,0.2552184254378525,nan,nan,nan,nan
401,0.01694055689354728,0.2353218183032934,nan,nan,nan,nan
402,0.013453394897971057,0.2454560747460895,nan,nan,nan,nan
403,0.012745073469875088,0.22717700264376933,nan,nan,nan,nan
404,0.01845220774845861,0.24652641222602126,nan,nan,nan,nan
405,0.014905454699196557,0.23920562479854762,nan,nan,nan,nan
406,0.014947574464970179,0.25787414779341583,nan,nan,nan,nan
407,0.017415447768668924,0.24320888263043536,nan,nan,nan,nan
408,0.014483558897653098,0.24886969144049392,nan,nan,nan,nan
409,0.01269182348615821,0.23825905266135466,nan,nan,nan,nan
410,0.014543014595426096,0.24793175261539704,nan,nan,nan,nan
411,0.011446499862604447,0.2464587525794999,nan,nan,nan,nan
412,0.016188348267176876,0.24074258828662778,nan,nan,nan,nan
413,0.015368858726675788,0.24823126281652697,nan,nan,nan,nan
414,0.015786042226188464,0.23785487725635104,nan,nan,nan,nan
415,0.016034490147330882,0.2522354453320724,nan,nan,nan,nan
416,0.014044869744206203,0.2383990120735071,nan,nan,nan,nan
417,0.013745062421920137,0.25064612207661985,nan,nan,nan,nan
418,0.014702055978245079,0.23869210209394,nan,nan,nan,nan
419,0.016622391920565735,0.2590078282840574,nan,nan,nan,nan
420,0.022916880768021116,0.23825546547763016,nan,nan,nan,nan
421,0.020477637742592637,0.2451968930185335,nan,nan,nan,nan
422,0.016744746071780447,0.2490950627636851,nan,nan,nan,nan
423,0.013919559275817815,0.26286797289858876,nan,nan,nan,nan
424,0.019903935517486492,0.25096268350046397,nan,nan,nan,nan
425,0.013993694906870585,0.25318795848827375,nan,nan,nan,nan
426,0.012253297324565154,0.24869587315199068,nan,nan,nan,nan
427,0.014948217039013067,0.2534253608389462,nan,nan,nan,nan
428,0.017341997861782015,0.2492697091311129,nan,nan,nan,nan
429,0.016750476729164708,0.24854455949501164,nan,nan,nan,nan
430,0.013930643181524732,0.2531001331239469,nan,nan,nan,nan
431,0.01235163569826093,0.24387953887424435,nan,nan,nan,nan
432,0.011207294058904705,0.24626328374770462,nan,nan,nan,nan
433,0.011593781988800015,0.24509867912418434,nan,nan,nan,nan
