epoch,train_energy_rmse,test_energy_rmse,train_force_rmse,test_force_rmse,learning_rates,epoch_times
0,2.3681166079571363,2.401271874887426,nan,nan,nan,nan
1,2.1906786121924045,2.1883982854370525,nan,nan,nan,nan
2,1.9708681109945754,1.9745136782862123,nan,nan,nan,nan
3,1.79421150641013,1.759648829585889,nan,nan,nan,nan
4,1.5888834916506744,1.5447348101154863,nan,nan,nan,nan
5,1.4223744989801541,1.332979810675494,nan,nan,nan,nan
6,1.2381733645636002,1.1200051419695782,nan,nan,nan,nan
7,1.0440987876352188,0.9071890991683313,nan,nan,nan,nan
8,0.9684054524640011,0.6977371872326916,nan,nan,nan,nan
9,0.7351372628635113,0.517378989650514,nan,nan,nan,nan
10,0.6130923396044884,0.36069640949596354,nan,nan,nan,nan
11,0.5595676417781401,0.25531872321262467,nan,nan,nan,nan
12,0.6231796439924644,0.2100541795181918,nan,nan,nan,nan
13,0.4876734528842973,0.19658347025103245,nan,nan,nan,nan
14,0.49702470454284187,0.19175308240787087,nan,nan,nan,nan
15,0.4265553188120473,0.20353323840536988,nan,nan,nan,nan
16,0.49899567843353887,0.21967196663284724,nan,nan,nan,nan
17,0.44968885067690084,0.22451228990395097,nan,nan,nan,nan
18,0.38010506425945023,0.18761263439645998,nan,nan,nan,nan
19,0.3873771686607007,0.15988329959559847,nan,nan,nan,nan
20,0.36704715549289324,0.14610756744300654,nan,nan,nan,nan
21,0.35022100567916764,0.14657743051113736,nan,nan,nan,nan
22,0.3192945300504245,0.14314840992670383,nan,nan,nan,nan
23,0.3628130079293507,0.1391675377162807,nan,nan,nan,nan
24,0.2985479530528713,0.1345042810749808,nan,nan,nan,nan
25,0.28756794627030785,0.12868955021340805,nan,nan,nan,nan
26,0.2771849846154743,0.116185789883314,nan,nan,nan,nan
27,0.2656545527332804,0.11489888405106838,nan,nan,nan,nan
28,0.24336041199318612,0.12515114065872968,nan,nan,nan,nan
29,0.23461198636271652,0.12881404608833386,nan,nan,nan,nan
30,0.25888031445581644,0.12292537141505139,nan,nan,nan,nan
31,0.3048638869225833,0.10464880164821452,nan,nan,nan,nan
32,0.25629554749806055,0.10221103219111626,nan,nan,nan,nan
33,0.23005958634438195,0.10732761324175037,nan,nan,nan,nan
34,0.23735140624738546,0.11129409405190427,nan,nan,nan,nan
35,0.2250854464517013,0.11374660478102522,nan,nan,nan,nan
36,0.21124520442285283,0.13749981392058908,nan,nan,nan,nan
37,0.21422144393509165,0.1240081184276258,nan,nan,nan,nan
38,0.21107746338044953,0.1140918945190025,nan,nan,nan,nan
39,0.2024301881163842,0.09139393801237283,nan,nan,nan,nan
40,0.1960956895676833,0.09020505021290451,nan,nan,nan,nan
41,0.18727442182646697,0.10349448550875434,nan,nan,nan,nan
42,0.19409287117419513,0.13380055269340704,nan,nan,nan,nan
43,0.19158097926168466,0.17023737351298177,nan,nan,nan,nan
44,0.18956372272084182,0.14743066472066654,nan,nan,nan,nan
45,0.18825159387509027,0.1189187727993897,nan,nan,nan,nan
46,0.1761477316162195,0.1212049379291877,nan,nan,nan,nan
47,0.18270367021323008,0.124944978287981,nan,nan,nan,nan
